,COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS,CITY_STATE,Lat_Lon
9854,Municipal,Yucatan,Uman,2017,1,22,34,19,Jueves,Sin accidente en esta zona,Accidentes en otro camino,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9855,Municipal,Yucatan,Uman,2017,1,10,10,20,Viernes,Sin accidente en esta zona,Accidentes en otro camino,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,49,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9917,Municipal,Yucatan,Uman,2017,1,9,35,7,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,12,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9918,Municipal,Yucatan,Uman,2017,1,9,27,7,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,1,0,0,0,0,0,0,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,No,No,15,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9919,Municipal,Yucatan,Uman,2017,1,9,0,6,Viernes,Sin accidente en esta zona,Accidentes en otro camino,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9920,Municipal,Yucatan,Uman,2017,1,19,45,3,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,46,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9921,Municipal,Yucatan,Uman,2017,1,15,20,2,Lunes,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,0,1,0,0,0,0,0,0,0,0,0,0,0,Falla del vehículo,Pavimentada,Hombre,No,Sí,58,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9922,Municipal,Yucatan,Uman,2017,1,7,50,2,Lunes,Sin accidente en esta zona,Accidentes en otro camino,Colisión con vehículo automotor0,0,1,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,53,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9923,Municipal,Yucatan,Uman,2017,1,16,50,21,Sábado,Sin accidente en esta zona,Accidentes en otro camino,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,27,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9924,Municipal,Yucatan,Uman,2017,1,18,50,19,Jueves,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9925,Municipal,Yucatan,Uman,2017,1,8,0,19,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,39,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9926,Municipal,Yucatan,Uman,2017,1,6,0,28,Sábado,Sin accidente en esta zona,Accidentes en otro camino,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,36,1,0,0,0,0,0,0,0,0,0,0,0,Fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9927,Municipal,Yucatan,Uman,2017,1,16,30,17,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9928,Municipal,Yucatan,Uman,2017,1,22,20,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9929,Municipal,Yucatan,Uman,2017,1,19,0,14,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9930,Municipal,Yucatan,Uman,2017,1,18,44,14,Sábado,Accidente en intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9931,Municipal,Yucatan,Uman,2017,1,16,54,14,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,0,0,0,0,0,0,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,No,Se ignora,40,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9932,Municipal,Yucatan,Uman,2017,1,10,8,30,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,1,1,0,0,0,0,0,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,55,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9933,Municipal,Yucatan,Uman,2017,1,8,21,10,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,1,0,0,0,0,0,0,0,0,0,0,0,1,Conductor,Pavimentada,Mujer,No,Se ignora,35,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9934,Municipal,Yucatan,Uman,2017,1,13,56,8,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,46,0,1,0,2,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9935,Municipal,Yucatan,Uman,2017,1,9,0,21,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,0,0,0,0,0,0,1,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,No,No,12,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Uman, Yucatan","(20.8813693, -89.7461864)"
9949,Municipal,Yucatan,Izamal,2017,1,19,30,20,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,No,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9950,Municipal,Yucatan,Izamal,2017,1,15,45,19,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9951,Municipal,Yucatan,Izamal,2017,1,17,38,19,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9952,Municipal,Yucatan,Izamal,2017,1,20,0,22,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor1,0,0,0,0,0,0,0,0,0,0,1,1,0,Conductor,Pavimentada,Hombre,Sí,No,20,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9953,Municipal,Yucatan,Izamal,2017,1,14,29,24,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9954,Municipal,Yucatan,Izamal,2017,1,21,35,25,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,22,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9955,Municipal,Yucatan,Izamal,2017,1,6,50,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor1,0,0,0,0,0,0,1,0,0,0,0,1,0,Conductor,Pavimentada,Mujer,No,No,53,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9956,Municipal,Yucatan,Izamal,2017,1,21,19,6,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor1,0,0,0,0,0,0,0,0,0,0,1,1,0,Conductor,Pavimentada,Hombre,Sí,No,42,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9957,Municipal,Yucatan,Izamal,2017,1,12,45,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,No,16,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9958,Municipal,Yucatan,Izamal,2017,1,20,0,9,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,39,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9959,Municipal,Yucatan,Izamal,2017,1,4,0,28,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,65,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9960,Municipal,Yucatan,Izamal,2017,1,10,5,28,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Sí,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
9961,Municipal,Yucatan,Izamal,2017,1,14,0,5,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,22,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Izamal, Yucatan","(20.933072, -89.017001)"
10052,Municipal,Yucatan,Muna,2017,1,10,15,18,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,52,0,0,0,2,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Muna, Yucatan","(20.9059882, -89.2393913)"
10053,Municipal,Yucatan,Muna,2017,1,15,10,14,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con animal,1,0,0,0,0,0,0,0,0,0,0,0,0,Otra,Pavimentada,Hombre,No,Sí,42,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Muna, Yucatan","(20.9059882, -89.2393913)"
10054,Municipal,Yucatan,Muna,2017,1,12,2,4,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,31,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Muna, Yucatan","(20.9059882, -89.2393913)"
10055,Municipal,Yucatan,Panaba,2017,1,20,45,23,Lunes,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con animal,0,0,0,0,0,0,1,0,0,0,0,0,0,Otra,Pavimentada,Hombre,No,Sí,12,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Panaba, Yucatan","(21.3397923, -88.2995437579647)"
10056,Municipal,Yucatan,Panaba,2017,1,17,28,20,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,1,0,0,0,0,0,0,0,0,0,1,0,0,Otra,Pavimentada,Hombre,No,No,46,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Panaba, Yucatan","(21.3397923, -88.2995437579647)"
10057,Municipal,Yucatan,Panaba,2017,1,19,42,17,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,Sí,No,25,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Panaba, Yucatan","(21.3397923, -88.2995437579647)"
11151,Municipal,Yucatan,Halacho,2017,1,18,0,9,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,No,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Halacho, Yucatan","(20.5862753, -90.2832835570155)"
11152,Municipal,Yucatan,Halacho,2017,1,20,30,6,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,No,No,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Halacho, Yucatan","(20.5862753, -90.2832835570155)"
11153,Municipal,Yucatan,Kanasin,2017,1,16,45,23,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,No,21,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11154,Municipal,Yucatan,Kanasin,2017,1,13,26,6,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor1,0,0,0,0,0,0,0,0,0,0,1,1,0,Conductor,Pavimentada,Hombre,No,No,17,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11155,Municipal,Yucatan,Kanasin,2017,1,10,40,6,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,29,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11156,Municipal,Yucatan,Kanasin,2017,1,9,26,23,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,39,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11157,Municipal,Yucatan,Kanasin,2017,1,11,6,5,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,0,0,0,0,0,0,0,1,0,0,1,0,0,Falla del vehículo,Pavimentada,Hombre,No,Se ignora,35,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11158,Municipal,Yucatan,Kanasin,2017,1,8,6,24,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11159,Municipal,Yucatan,Kanasin,2017,1,9,40,5,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11160,Municipal,Yucatan,Kanasin,2017,1,21,30,23,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,27,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11161,Municipal,Yucatan,Kanasin,2017,1,20,0,4,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11162,Municipal,Yucatan,Kanasin,2017,1,14,10,2,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11163,Municipal,Yucatan,Kanasin,2017,1,13,10,2,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,1,0,0,0,0,0,0,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,Se ignora,No,18,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11164,Municipal,Yucatan,Kanasin,2017,1,22,5,22,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11165,Municipal,Yucatan,Kanasin,2017,1,0,20,2,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,No,18,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11166,Municipal,Yucatan,Kanasin,2017,1,20,0,6,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor2,0,0,0,0,0,0,2,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11167,Municipal,Yucatan,Kanasin,2017,1,12,45,25,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,1,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,38,0,0,0,8,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11168,Municipal,Yucatan,Kanasin,2017,1,20,0,1,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11230,Municipal,Yucatan,Kanasin,2017,1,11,40,24,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Hombre,No,No,25,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11231,Municipal,Yucatan,Kanasin,2017,1,13,20,24,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,63,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11232,Municipal,Yucatan,Kanasin,2017,1,14,15,24,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11233,Municipal,Yucatan,Kanasin,2017,1,20,7,24,Martes,Accidente en intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,1,0,0,Otra,Pavimentada,Hombre,No,No,28,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11234,Municipal,Yucatan,Kanasin,2017,1,13,20,30,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11235,Municipal,Yucatan,Kanasin,2017,1,13,34,11,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,1,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,No,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11236,Municipal,Yucatan,Kanasin,2017,1,16,43,29,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor1,0,0,0,0,0,0,0,0,0,0,1,1,0,Conductor,Pavimentada,Hombre,No,No,68,0,0,0,2,0,0,0,1,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11237,Municipal,Yucatan,Kanasin,2017,1,15,27,9,Lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,1,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,32,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11238,Municipal,Yucatan,Kanasin,2017,1,10,50,28,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,45,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11239,Municipal,Yucatan,Kanasin,2017,1,16,50,11,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,40,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11240,Municipal,Yucatan,Kanasin,2017,1,8,20,28,Sábado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,22,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11241,Municipal,Yucatan,Kanasin,2017,1,15,56,11,Miércoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,0,0,0,0,0,0,0,0,0,0,2,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
11242,Municipal,Yucatan,Kanasin,2017,1,8,30,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor0,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo Daños,Cifras definitivas,"Kanasin, Yucatan","(20.9152766, -89.5410056023412)"
